source,excerpt,place,agent,excerptStarts,excerptEnds,sourceSize,placeInSource,agentInSource,placeInExcerpt,agentInExcerpt,placeDistanceFromExcerpt,agentDistanceFromExcerpt
reminiscencesofm02kellrich,1437329990944,"http://dbpedia.org/resource/Dublin","",330563,331010,520572,50,0,0,0,-553997,-1
thirtyyearsofmus00klei,1438265344157,"","",219930,220486,578001,0,0,0,0,-1,-1
recentmusicmusic00mosc,1431506517034,"http://dbpedia.org/resource/Vienna","",680207,680325,968055,176,0,0,0,-1226411,-1
memoriesofmusici00ganzuoft,1435915676246,"http://dbpedia.org/resource/London","",23230,23901,492418,97,0,0,0,-959724,-1
reminiscencesofm02kellrich,1436954332871,"http://dbpedia.org/resource/Drury_Lane","",233746,233923,520572,21,0,0,0,-702231,-1
westminsterpilgr00briduoft,1432980418512,"http://dbpedia.org/resource/Westminster_Abbey","",399130,400460,663181,154,0,1,0,0,-1
cu31924022334563,1438612728607,"http://dbpedia.org/resource/Her_Majesty's_Theatre","",134463,135433,827587,36,0,0,0,-1512913,-1
memoriesofmusici00ganzuoft,1436458807940,"http://dbpedia.org/resource/London","",438002,438708,492418,97,0,0,0,-544917,-1
musicalmemories017451mbp,1432306218520,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/Camille_Saint-Sa%C3%ABns",25593,25750,302959,27,0,0,0,-512615,-1
thirtyyearsofmus00klei,1438264301777,"","",214763,216915,578001,0,0,0,0,-1,-1
cu31924022334563,1438767408756,"","",416582,417619,827587,0,0,0,0,-1,-1
cu31924022334563,1438769699545,"","",450302,451135,827587,0,0,0,0,-1,-1
lifereminiscence00elveuoft,1433326679767,"http://dbpedia.org/resource/Newbury,_Berkshire","",331121,331863,393672,7,0,1,0,0,-1
reminiscencesofm01kellrich,1435164506717,"http://dbpedia.org/resource/Drury_Lane","",458656,459231,501477,3,0,0,0,-491859,-1
recentmusicmusic00mosc,1429958746761,"http://dbpedia.org/resource/London","",405220,405570,968055,220,0,0,0,-1501688,-1
memoirsofcountbo00boruuoft,1447058888390,"http://dbpedia.org/resource/Cork,_Ireland","",232573,232855,377699,0,0,0,0,-1,-1
thirtyyearsofmus00kleiuoft,1439031166439,"http://dbpedia.org/resource/Royal_Albert_Hall","",76207,80725,565930,24,0,2,0,0,-1
reminiscencesofm01kellrich,1429183348411,"http://dbpedia.org/resource/Venice","",208524,209312,501477,89,0,0,0,-787538,-1
reminiscencesofm01kellrich,1435164969620,"http://dbpedia.org/resource/Drury_Lane","",459331,460802,501477,3,0,0,0,-490288,-1
lettersofcompose00norm,1424771575655,"http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Gustav_Mahler",649842,650667,916583,28,31,1,1,0,0
recentmusicmusic00mosc,1429532686038,"http://dbpedia.org/resource/Dublin","",188361,188585,968055,6,0,0,0,-188972,-1
reminiscencesofm02kellrich,1437326556542,"http://dbpedia.org/resource/London","",302813,303159,520572,70,0,1,0,0,-1
reminiscencesofm02kellrich,1435766521901,"http://dbpedia.org/resource/Drury_Lane","",15849,17826,520572,21,0,0,0,-918328,-1
reminiscencesofm02kellrich,1435782599159,"http://dbpedia.org/resource/Durham","",27378,29051,520572,1,0,1,0,0,-1
thirtyyearsofmus00klei,1438533757046,"http://dbpedia.org/resource/Berlin","",457284,458184,578001,8,0,1,0,0,-1
reminiscencesofm01kellrich,1430747238328,"http://dbpedia.org/resource/Vienna","",321121,323745,501477,106,0,2,0,0,-1
musicallettersf00unkngoog,1448709670572,"","",338913,339173,571646,0,0,0,0,-1,-1
recentmusicmusic00mosc,1432288594537,"http://dbpedia.org/resource/Dresden","",828067,828514,968055,34,0,0,0,-1021518,-1
musicallettersf00unkngoog,1448322514970,"http://dbpedia.org/resource/Leipzig","",220165,221397,571646,34,0,0,0,-883589,-1
lettersofcompose00norm,1424694826250,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/%C3%89douard_Lalo",460143,464213,916583,145,0,0,0,-1345346,-1
thirtyyearsofmus00kleiuoft,1438974900290,"http://dbpedia.org/resource/Drury_Lane","",74138,74921,565930,1,0,0,0,-417027,-1
thirtyyearsofmus00klei,1438253717853,"","",174452,175027,578001,0,0,0,0,-1,-1
musicalmemories017451mbp,1432378755251,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/Camille_Saint-Sa%C3%ABns",134520,135575,302959,27,0,1,0,0,-1
thirtyyearsofmus00klei,1438438056880,"http://dbpedia.org/resource/Covent_Garden","",318703,319616,578001,54,0,1,0,0,-1
musicallettersf00unkngoog,1448397400459,"","",310446,310621,571646,0,0,0,0,-1,-1
autobiographycor01delauoft,1444927462588,"http://dbpedia.org/resource/England","http://dbpedia.org/resource/Mary_Delany",44967,45705,988508,35,2,0,0,-1826491,41418
reminiscencesofm02kellrich,1435858450692,"http://dbpedia.org/resource/London","",53412,54292,520572,70,0,1,0,0,-1
lifereminiscence00elveuoft,1432887646389,"http://dbpedia.org/resource/Canterbury","",23137,23762,393672,22,0,1,0,0,-1
reminiscencesofm02kellrich,1436888170573,"http://dbpedia.org/resource/London","",169972,170220,520572,70,0,0,0,-870432,-1
musicallettersf00unkngoog,1448311594480,"","",155711,156314,571646,0,0,0,0,-1,-1
diaryofwilliampl01jaco,1447518974548,"http://dbpedia.org/resource/Charleston,_South_Carolina","",17722,18042,1148331,66,0,0,0,-2220115,-1
twomenmemoir00soutuoft,1435560377740,"http://dbpedia.org/resource/Ypres","",223014,223317,494037,7,0,0,0,-729738,-1
musicallettersf00unkngoog,1448038101349,"","",15101,17476,571646,0,0,0,0,-1,-1
lifereminiscence00elveuoft,1432902300464,"","",67942,68689,393672,0,0,0,0,-1,-1
lifereminiscence00elveuoft,1433171336855,"http://dbpedia.org/resource/Windsor,_Berkshire","",213912,214039,393672,30,0,0,0,-555682,-1
musicallettersf00unkngoog,1448280884746,"","",88496,89296,571646,0,0,0,0,-1,-1
westminsterpilgr00briduoft,1432919383904,"http://dbpedia.org/resource/London","",308149,309947,663181,63,0,1,0,0,-1
musicallettersf00unkngoog,1449009488129,"","",472748,472913,571646,0,0,0,0,-1,-1
westminsterpilgr00briduoft,1432747851515,"http://dbpedia.org/resource/Manchester","",129932,131401,663181,72,0,2,0,0,-1
igorstravinskyan011583mbp,1434552503164,"http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Igor_Stravinsky",38222,38878,325553,41,7,0,1,-563917,0
thirtyyearsofmus00klei,1438446807342,"","http://dbpedia.org/resource/Arthur_Sullivan",351565,353960,578001,0,46,0,0,-1,-790874
musicallettersf00unkngoog,1461682939139,"http://dbpedia.org/resource/London","",540732,541473,571646,48,0,0,0,-594749,-1
westminsterpilgr00briduoft,1432976483264,"http://dbpedia.org/resource/Westminster_Abbey","",327834,329883,663181,154,0,1,0,0,-1
autobiographyan05unkngoog,1434458593144,"http://dbpedia.org/resource/London","http://dbpedia.org/resource/Mary_Delany",62193,62559,1119268,104,14,0,0,-2160908,-1737569
thirtyyearsofmus00klei,1438247270881,"http://dbpedia.org/resource/The_Crystal_Palace","",115104,115829,578001,9,0,1,0,0,-1
cu31924022334563,1438767795308,"","",417699,419098,827587,0,0,0,0,-1,-1
thirtyyearsofmus00klei,1438598288957,"http://dbpedia.org/resource/Covent_Garden","",519286,519821,578001,54,0,0,0,-621717,-1
thirtyyearsofmus00kleiuoft,1438890544563,"http://dbpedia.org/resource/London","",25467,26545,565930,409,0,1,0,0,-1
musicalmemories017451mbp,1432547243073,"","http://dbpedia.org/resource/Camille_Saint-Sa%C3%ABns",184004,184701,302959,0,0,0,0,-1,-1
thirtyyearsofmus00kleiuoft,1439314018626,"","",205485,206580,565930,0,0,0,0,-1,-1
musicallettersf00unkngoog,1448660677535,"","",329287,329755,571646,0,0,0,0,-1,-1
lifereminiscence00elveuoft,1433237279427,"http://dbpedia.org/resource/Lake_District","",231018,231572,393672,1,0,0,0,-229476,-1
reminiscencesofm02kellrich,1437557057765,"http://dbpedia.org/resource/Drury_Lane","",389552,390912,520572,21,0,1,0,0,-1
musicallettersf00unkngoog,1461670558474,"","",533968,535657,571646,0,0,0,0,-1,-1
memoriesofmusici00ganzuoft,1436423346848,"http://dbpedia.org/resource/Paris","",266385,267056,492418,80,0,0,0,-713097,-1
thirtyyearsofmus00klei,1438438506460,"","",326205,326812,578001,0,0,0,0,-1,-1
cu31924022334563,1438771010421,"","",456188,458240,827587,0,0,0,0,-1,-1
recentmusicmusic00mosc,1432289841006,"","",830611,830971,968055,0,0,0,0,-1,-1
westminsterpilgr00briduoft,1432982795628,"http://dbpedia.org/resource/Westminster_Abbey","",411954,413609,663181,154,0,0,0,-907896,-1
reminiscencesofm01kellrich,1429184555165,"http://dbpedia.org/resource/Graz","",213619,214286,501477,2,0,0,0,-209933,-1
musicallettersf00unkngoog,1448280423373,"http://dbpedia.org/resource/Leipzig","",85694,86151,571646,34,0,1,0,0,-1
reminiscencesofm02kellrich,1436813469893,"http://dbpedia.org/resource/Haymarket,_London","",134408,134848,520572,5,0,0,0,-893730,-1
memoriesofmusici00ganzuoft,1436438224836,"http://dbpedia.org/resource/London","",360102,360822,492418,97,0,0,0,-622803,-1
lifereminiscence00elveuoft,1432902073103,"http://dbpedia.org/resource/Windsor_Castle","",67294,67852,393672,67,0,1,0,0,-1
diaryofwilliampl01jaco,1447521990509,"","",225285,225719,1148331,0,0,0,0,-1,-1
cu31924022334563,1438705728692,"","",359763,361602,827587,0,0,0,0,-1,-1
autobiographyimg01dela,1444051827990,"http://dbpedia.org/resource/London","http://dbpedia.org/resource/Mary_Delany",823233,823983,1133206,131,44,0,0,-1441853,-1369022
reminiscencesofm01kellrich,1431602703832,"http://dbpedia.org/resource/Vienna","",369125,369573,501477,106,0,0,0,-535668,-1
musicallettersf00unkngoog,1448835299579,"","",341107,342617,571646,0,0,0,0,-1,-1
musicalmemories017451mbp,1432373998854,"http://dbpedia.org/resource/Heidelberg","http://dbpedia.org/resource/Camille_Saint-Sa%C3%ABns",132827,133171,302959,5,0,0,0,-148458,-1
cu31924022334563,1438765478053,"","",411420,412138,827587,0,0,0,0,-1,-1
cu31924022334563,1438685164472,"http://dbpedia.org/resource/Her_Majesty's_Theatre","",280335,281060,827587,36,0,0,0,-1367286,-1
reminiscencesofm01kellrich,1432138943360,"http://dbpedia.org/resource/York","",440957,441392,501477,12,0,0,0,-526497,-1
thirtyyearsofmus00klei,1438599831167,"http://dbpedia.org/resource/Norwich","",529511,530071,578001,31,0,0,0,-615956,-1
thirtyyearsofmus00klei,1438423300058,"","",250954,251876,578001,0,0,0,0,-1,-1
thirtyyearsofmus00klei,1438162296864,"http://dbpedia.org/resource/Her_Majesty's_Theatre","",32161,34109,578001,0,0,0,0,-1,-1
musicallettersf00unkngoog,1448660206972,"","",326999,327285,571646,0,0,0,0,-1,-1
lifereminiscence00elveuoft,1433240277469,"http://dbpedia.org/resource/Windsor,_Berkshire","",243590,243966,393672,30,0,0,0,-525755,-1
thirtyyearsofmus00klei,1438190510320,"","",101962,103005,578001,0,0,0,0,-1,-1
thirtyyearsofmus00kleiuoft,1439053927367,"http://dbpedia.org/resource/Crystal_Palace,_London","",113080,114863,565930,1,0,0,0,-12331,-1
memoriesofmusici00ganzuoft,1436445421219,"http://dbpedia.org/resource/St_James's_Hall","",377549,378453,492418,0,0,0,0,-1,-1
musicallettersf00unkngoog,1462035341084,"","",552132,553330,571646,0,0,0,0,-1,-1
memoriesofmusici00ganzuoft,1436283306101,"http://dbpedia.org/resource/London","",260248,261066,492418,97,0,0,0,-722559,-1
memoriesofmusici00ganzuoft,1436262651824,"http://dbpedia.org/resource/St_James's_Hall","",202630,204074,492418,0,0,0,0,-1,-1
thirtyyearsofmus00kleiuoft,1438862080421,"http://dbpedia.org/resource/Norwich","",15771,16676,565930,31,0,2,0,0,-1
cu31924022334563,1438684753313,"http://dbpedia.org/resource/Her_Majesty's_Theatre","",279346,279895,827587,36,0,0,0,-1368451,-1
musicallettersf00unkngoog,1448279941918,"","",72406,72907,571646,0,0,0,0,-1,-1
reminiscencesofm02kellrich,1438690627657,"http://dbpedia.org/resource/Beauvais","",407139,408103,520572,1,0,2,0,0,-1
recentmusicmusic00mosc,1430813590521,"http://dbpedia.org/resource/London","",534888,535073,968055,220,0,0,0,-1372185,-1
reminiscencesofm01kellrich,1428143866274,"http://dbpedia.org/resource/Sicily","",142277,143446,501477,15,0,0,0,-732711,-1
thirtyyearsofmus00klei,1438263912656,"","",213329,214669,578001,0,0,0,0,-1,-1
igorstravinskyan011583mbp,1434889017227,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/Igor_Stravinsky",196267,196747,325553,69,7,1,0,0,-451526
memoriesofmusici00ganzuoft,1436432727712,"","",303953,304577,492418,0,0,0,0,-1,-1
reminiscencesofm02kellrich,1437426519522,"http://dbpedia.org/resource/Covent_Garden","",362639,362834,520572,14,0,0,0,-660659,-1
autobiographyco03dela,1446304862054,"http://dbpedia.org/resource/Windsor,_Berkshire","http://dbpedia.org/resource/Mary_Delany",242672,243592,1162742,42,45,0,0,-1391091,-2053330
westminsterpilgr00briduoft,1433092717054,"","http://dbpedia.org/resource/Camille_Saint-Sa%C3%ABns",496037,497174,663181,0,0,0,0,-1,-1
musicallettersf00unkngoog,1448366290289,"http://dbpedia.org/resource/Cologne_Cathedral","",275380,275653,571646,0,0,0,0,-1,-1
memoriesofmusici00ganzuoft,1436444993373,"http://dbpedia.org/resource/Queen's_Hall","",376611,377538,492418,0,0,0,0,-1,-1
thirtyyearsofmus00klei,1438521743713,"","",395976,397179,578001,0,0,0,0,-1,-1
musicallettersf00unkngoog,1461671237429,"http://dbpedia.org/resource/London","",538958,540589,571646,48,0,0,0,-595633,-1
cu31924022334563,1438609640620,"http://dbpedia.org/resource/Her_Majesty's_Theatre","",101604,103073,827587,36,0,0,0,-1545273,-1
autobiographyimg01dela,1444157004918,"http://dbpedia.org/resource/London","http://dbpedia.org/resource/Mary_Delany",827219,827749,1133206,131,44,0,0,-1438087,-1365256
memoriesofmusici00ganzuoft,1436174454662,"","http://dbpedia.org/resource/Maria_Amalia_of_Naples_and_Sicily",76332,76891,492418,0,0,0,0,-1,-1
cu31924022334563,1438707526102,"","",395209,399114,827587,0,0,0,0,-1,-1
thirtyyearsofmus00klei,1438261922656,"http://dbpedia.org/resource/St_James's_Hall","",202060,202369,578001,0,0,0,0,-1,-1
memoriesofmusici00ganzuoft,1436250750453,"http://dbpedia.org/resource/St_James's_Hall","",190583,190984,492418,0,0,0,0,-1,-1
thirtyyearsofmus00klei,1438166902193,"","",59230,61458,578001,0,0,0,0,-1,-1
igorstravinskyan011583mbp,1435680404172,"http://dbpedia.org/resource/Europe","http://dbpedia.org/resource/Igor_Stravinsky",268212,268430,325553,14,7,0,0,-374403,-379843
reminiscencesofm02kellrich,1435355555620,"http://dbpedia.org/resource/Oxford_Street","",14479,15100,520572,1,0,1,0,0,-1
cu31924022334563,1438615349115,"http://dbpedia.org/resource/Her_Majesty's_Theatre","",168100,169110,827587,36,0,0,0,-1479236,-1
musingsmemorieso00hensuoft,1514890833962,"","http://dbpedia.org/resource/George_Henschel",379987,381162,516273,0,2,0,0,-1,-336669
memoriesofmusici00ganzuoft,1436250955725,"http://dbpedia.org/resource/St_James's_Hall","",191454,191938,492418,0,0,0,0,-1,-1
recentmusicmusic00mosc,1431508066369,"http://dbpedia.org/resource/Vienna","",685259,685878,968055,176,0,0,0,-1220858,-1
recentmusicmusic00mosc,1431953940995,"http://dbpedia.org/resource/Leipzig","",782482,782582,968055,192,0,0,0,-1124889,-1
cu31924022334563,1438610692536,"http://dbpedia.org/resource/Her_Majesty's_Theatre","",108268,109738,827587,36,0,0,0,-1538608,-1
recentmusicmusic00mosc,1429703438525,"http://dbpedia.org/resource/London","",385609,386317,968055,220,0,0,0,-1520941,-1
musicallettersf00unkngoog,1448281320115,"","",89144,91129,571646,0,0,0,0,-1,-1
lettersofcompose00norm,1424769495821,"","",592963,593670,916583,0,0,0,0,-1,-1
autobiographyimg01dela,1443536679819,"http://dbpedia.org/resource/Dublin","http://dbpedia.org/resource/Mary_Delany",716005,716586,1133206,78,44,0,0,-1382083,-1476419
thirtyyearsofmus00kleiuoft,1439053707395,"http://dbpedia.org/resource/London","",108148,109057,565930,409,0,1,0,0,-1
recentmusicmusic00mosc,1430143421055,"http://dbpedia.org/resource/London","",444781,444982,968055,220,0,0,0,-1462276,-1
westminsterpilgr00briduoft,1433140776828,"http://dbpedia.org/resource/Manchester_Cathedral","",526134,528485,663181,10,0,0,0,-517567,-1
thirtyyearsofmus00klei,1438247270881,"http://dbpedia.org/resource/The_Crystal_Palace","",115104,115829,578001,9,0,1,0,0,-1
recentmusicmusic00mosc,1431791455244,"http://dbpedia.org/resource/Leipzig","",736369,736533,968055,192,0,0,0,-1170938,-1
westminsterpilgr00briduoft,1430808947621,"http://dbpedia.org/resource/Sydenham","",50425,50981,663181,3,0,1,0,0,-1
thirtyyearsofmus00klei,1438525660625,"http://dbpedia.org/resource/Chicago","",420225,421608,578001,6,0,1,0,0,-1
thirtyyearsofmus00kleiuoft,1438965872431,"http://dbpedia.org/resource/Naples","",52661,54895,565930,1,0,1,0,0,-1
lettersofcompose00norm,1424653131863,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/Mikhail_Glinka",283418,283739,916583,145,17,0,0,-1525820,-1518121
memoriesofmusici00ganzuoft,1436193727777,"http://dbpedia.org/resource/Royal_Albert_Hall","",138267,139066,492418,20,0,1,0,0,-1
musicalmemories017451mbp,1432371439605,"","",43495,44010,302959,0,0,0,0,-1,-1
reminiscencesofm02kellrich,1435862440580,"http://dbpedia.org/resource/London","",57256,58200,520572,70,0,0,0,-982452,-1
twomenmemoir00soutuoft,1435570787049,"http://dbpedia.org/resource/Sombrin","",242195,242947,494037,0,0,0,0,-1,-1
recentmusicmusic00mosc,1432554740755,"http://dbpedia.org/resource/Dresden","",925747,926240,968055,34,0,0,0,-923792,-1
cu31924022334563,1438781011456,"","",511744,512355,827587,0,0,0,0,-1,-1
memoriesofmusici00ganzuoft,1436192343938,"http://dbpedia.org/resource/Baden-Baden","",134271,135044,492418,3,0,1,0,0,-1
thirtyyearsofmus00kleiuoft,1439054463351,"","",115981,116807,565930,0,0,0,0,-1,-1
thirtyyearsofmus00klei,1438263571731,"","",212070,213228,578001,0,0,0,0,-1,-1
recentmusicmusic00mosc,1430920461435,"http://dbpedia.org/resource/Birmingham","",602905,603308,968055,23,0,0,0,-948989,-1
cu31924022334563,1438770629803,"","",453971,456098,827587,0,0,0,0,-1,-1
recentmusicmusic00mosc,1431520391464,"http://dbpedia.org/resource/Dresden","",690129,690295,968055,34,0,0,0,-1159737,-1
autobiographyimg01dela,1443536047649,"http://dbpedia.org/resource/Dublin","http://dbpedia.org/resource/Mary_Delany",601555,601860,1133206,78,44,0,0,-1496809,-1591145
musicallettersf00unkngoog,1448658303622,"","http://dbpedia.org/resource/Robert_Schumann",312507,313649,571646,0,42,0,2,-1,0
musicallettersf00unkngoog,1448323254416,"","",230223,230528,571646,0,0,0,0,-1,-1
memoriesofmusici00ganzuoft,1436176439600,"","http://dbpedia.org/resource/Felix_Mendelssohn",86589,87386,492418,0,29,0,3,-1,0
reminiscencesofm01kellrich,1431611462110,"http://dbpedia.org/resource/Salzburg","",399886,400358,501477,0,0,0,0,-1,-1
reminiscencesofm01kellrich,1427460086043,"http://dbpedia.org/resource/Naples","",85397,86221,501477,113,0,2,0,0,-1
musicallettersf00unkngoog,1448359079273,"","",247111,249275,571646,0,0,0,0,-1,-1
thirtyyearsofmus00klei,1438428449081,"","",302448,305766,578001,0,0,0,0,-1,-1
westminsterpilgr00briduoft,1433167548802,"http://dbpedia.org/resource/Westminster_Abbey","",544513,546086,663181,154,0,0,0,-775419,-1
memoirsofcountbo00boruuoft,1447089415158,"http://dbpedia.org/resource/Newcastle_upon_Tyne","",335329,335641,377699,23,0,0,0,-417185,-1
thirtyyearsofmus00kleiuoft,1438863202544,"","",16689,17853,565930,0,0,0,0,-1,-1
reminiscencesofm02kellrich,1437499345691,"http://dbpedia.org/resource/Dublin","",382582,382872,520572,50,0,0,0,-502135,-1
