 "id" , "src" , "title" ,
 "1471658689.txt" , "http://data.open.ac.uk/red/document/1691559794-i-90-1" , "The Collected Letters of Thomas and Jane Welsh Carlyle" ,
 "29100167.txt" , "http://data.open.ac.uk/red/document/761933963-19" , "Memoirs of a Working Man" ,
 "1238398481.txt" , "http://data.open.ac.uk/red/document/759868514-117" , "Letters of Mrs Gaskell, The" ,
 "1436503075.txt" , "http://data.open.ac.uk/red/document/1118376113-2-159" , "Harriet Martineau's Autobiography" ,
 "1597011600.txt" , "http://data.open.ac.uk/red/document/352935778-595" , "Life of Johnson" ,
 "1933726730.txt" , "http://data.open.ac.uk/red/document/1176008983-81" , "Life and Yesterday" ,
 "1905600974.txt" , "http://data.open.ac.uk/red/document/2003793682-2-420" , "The Life and Letters of Lord Macaulay" ,
 "1905600974.txt" , "http://data.open.ac.uk/red/document/2003793682-2-420" , "				The Life and Letters of Lord Macaulay" ,
 "2045063586.txt" , "http://data.open.ac.uk/red/document/2004106248-i-22" , "Memoirs of Laetitia Pilkington" ,
 "1520785036.txt" , "http://data.open.ac.uk/red/document/1322872021-2-199-200" , "The Diary of Virginia Woolf" ,
 "662670000.txt" , "http://data.open.ac.uk/red/document/320521980-143-4" , "Letters of Lady Louisa Stuart, The" ,
 "773939303.txt" , "http://data.open.ac.uk/red/document/928661317-122" , "Another World: 1897-1917" ,
 "516164360.txt" , "http://data.open.ac.uk/red/document/411365360-360" , "Selected Letters and Journals of George Crabbe" ,
 "1027291027.txt" , "http://data.open.ac.uk/red/document/212566552-1-127-128" , "Miss Weeton's Journal of a Governess" ,
 "1850385335.txt" , "http://data.open.ac.uk/red/document/637927959-87" , "The story and the fable: An autobiography" ,
 "1250754851.txt" , "http://data.open.ac.uk/red/document/1802612152-123-37_124" , "Marginalia: Readers Writing in Books" ,
 "1414405883.txt" , "http://data.open.ac.uk/red/document/2100384267-3-455" , "Harriet Martineau's Autobiography with Memorials by Maria Weston Chapman" ,
 "1497375105.txt" , "http://data.open.ac.uk/red/document/31024094-i-123" , "The Journals of Mary Shelley 1814-1844" ,
 "1054199994.txt" , "http://data.open.ac.uk/red/document/1973330905-14" , "Visits to female prisoners at home and abroad" ,
 "852006344.txt" , "http://data.open.ac.uk/red/document/1618844529-100-103" , "Life Rarely Tells: An Autobiographical Account Ending in the Year 1921 and Situated Mostly in Brisbane Queensland" ,
 "1645520493.txt" , "http://data.open.ac.uk/red/document/1425159857-3-210-11" , "Byron's Letters and Journals" ,
 "1471737744.txt" , "http://data.open.ac.uk/red/document/1180855657-125" , "The Dairy of Thomas Turner" ,
 "1879183990.txt" , "http://data.open.ac.uk/red/document/1017630223-8-431-432" , "The diary of Samuel Pepys" ,
 "1757552503.txt" , "http://data.open.ac.uk/red/document/1357827945-205" , "Jane Austen's Letters" ,
 "1692097500.txt" , "http://data.open.ac.uk/red/document/1273812209-73" , "Alexander Pope and his Eighteenth-Century Women Readers" ,
 "463834281.txt" , "http://data.open.ac.uk/red/document/352935778-196" , "Life of Johnson" ,
 "1592930593.txt" , "http://data.open.ac.uk/red/document/289174920-19" , "Memoirs of the Life of Catherine Phillips: to which are added some of her epistles" ,
 "1534462483.txt" , "http://data.open.ac.uk/red/document/950840974-165" , "The Brontes: A Life in Letters" ,
 "967967595.txt" , "http://data.open.ac.uk/red/document/163552709-2-39" , "Macready's Reminiscences, and selections from his diaries and letters" ,
 "1212432240.txt" , "http://data.open.ac.uk/red/document/1541159204-1-54-5" , "The Selected Letters of Leslie Stephen Vol 1 1864-1882				" ,
 "762974073.txt" , "http://data.open.ac.uk/red/document/2045927088-3-371" , "Extracts of the Journals and Correspondence of Miss Berry from the Year 1783 to 1852" ,
 "1311464648.txt" , "http://data.open.ac.uk/red/document/1691559794-i-100" , "The Collected Letters of Thomas and Jane Welsh Carlyle" ,
 "1112748125.txt" , "http://data.open.ac.uk/red/document/950840974-266" , "The Brontes: A Life in Letters" ,
 "1103810103.txt" , "http://data.open.ac.uk/red/document/444893407-403" , "Letters of Sarah Harriet Burney, The" ,
 "852036886.txt" , "http://data.open.ac.uk/red/document/518783211-72" , "Books and Myself" ,
 "1934590070.txt" , "http://data.open.ac.uk/red/document/1923998496-27" , "Diaries of a dying man" ,
 "1181126333.txt" , "http://data.open.ac.uk/red/document/1713691467-4-686" , "Henry James: Letters" ,
 "824324066.txt" , "http://data.open.ac.uk/red/document/1589860221-4-240-41" , "The Collected Letters of Joseph Conrad Volume 4 1908-1911" ,
 "1018317422.txt" , "http://data.open.ac.uk/red/document/1461957620-2-434" , "The Selected Letters of Leslie Stephen Vol 2 1882-1904		" ,
 "494746774.txt" , "http://data.open.ac.uk/red/document/1541159204-1-70" , "The Selected Letters of Leslie Stephen Vol 1 1864-1882." ,
 "1112888229.txt" , "http://data.open.ac.uk/red/document/524198290-iii-224" , "Letters of Arnold Bennett Vol.III 1916 -1931" ,
 "796216436.txt" , "http://data.open.ac.uk/red/document/1442103814-19" , "The Aftermath: with Autobiography of the Author, John Bedford Leno" ,
 "1633540428.txt" , "http://data.open.ac.uk/red/document/1769803031-ii-158" , "Letters of Arnold Bennett Vol.II 1889-1915" ,
 "495977470.txt" , "http://data.open.ac.uk/red/document/1541159204-1-176" , "The Selected Letters of Leslie Stephen Vol. 1 1864-1882.	" ,
 "933971512.txt" , "http://data.open.ac.uk/red/document/2004106248-i-213" , "Memoirs of Laetitia Pilkington" ,
 "1598822536.txt" , "http://data.open.ac.uk/red/document/1591664368-147" , "Wordsworth's Reading 1800-1815" ,
 "1588459415.txt" , "http://data.open.ac.uk/red/document/2105968600-59" , "Joseph Conrad: A Personal Remembrance" ,
 "175421695.txt" , "http://data.open.ac.uk/red/document/352935778-187" , "Life of Johnson" ,
 "227791190.txt" , "http://data.open.ac.uk/red/document/966600737-666" , "Writers, Readers, and Reputations: Literary Life in Britain 1870-1918" ,
 "1974134206.txt" , "http://data.open.ac.uk/red/document/514421849-19" , "The Diary of Thomas Turner" ,
