gut_dictionary.term,gut_dictionary.score
alteration[n],1.22583178400991e-05
cow-thief[n],1.225750974809721e-05
staley[n],1.2256078737445835e-05
d'ye[f],1.2254076270473908e-05
majest[f],1.2253929541541784e-05
yong[j],1.225384194476345e-05
partaking[n],1.2253835495302799e-05
ossified[j],1.2253637230959546e-05
burgmüller[n],1.2253173548079834e-05
sage[n],1.2252657350428084e-05
gallimaufry[n],1.2252333754181451e-05
abegg[n],1.2251984647363241e-05
afterword[n],1.2250651487906618e-05
snorty[n],1.2250072266055852e-05
honorem[n],1.2249497185575188e-05
sixteen-foot[j],1.2249312515728664e-05
lace[n],1.2249260563797293e-05
presum[n],1.2248457953314656e-05
niagara[n],1.2246965399972917e-05
unrhythmical[j],1.2244959229663294e-05
landgrave[n],1.2243649983707895e-05
prepayment[n],1.2242228499500929e-05
forego[v],1.2241704929041968e-05
vulgar[n],1.2241046547300699e-05
fist[n],1.2240164863400548e-05
tennessee[n],1.223757721716889e-05
bedlam[n],1.2235921772759364e-05
whirl[n],1.2235552881099325e-05
declar[j],1.2235155331270416e-05
entreaty[n],1.2233898330206275e-05
undaunted[j],1.2233867587245387e-05
jersey[n],1.223330246167906e-05
impunity[n],1.2233163170794979e-05
marcelline[n],1.2232539665737976e-05
time-sense[n],1.223097875333375e-05
over-excitable[j],1.223097875333375e-05
mooted[j],1.2229954921837057e-05
leon[n],1.2229275624764304e-05
intolerance[n],1.2227867130798524e-05
cloten[n],1.2225787155935381e-05
stor[n],1.2224291880783573e-05
collinson[n],1.2221732731535417e-05
moaning[n],1.2221127898424846e-05
superinduce[v],1.2220825255779877e-05
feet[n],1.2219184394900678e-05
trochee[n],1.221781391720965e-05
cornetist[n],1.2217476960665201e-05
whining[n],1.2215890372726632e-05
far-past[j],1.2215254756861717e-05
crash[n],1.2214811210577084e-05
jean-baptiste[n],1.2214535447566472e-05
clar[n],1.2214441076740592e-05
talmage[n],1.2214209916216064e-05
bewilder[v],1.2213932261169746e-05
drunkard[n],1.2212974741996549e-05
plunder[v],1.2212276661905144e-05
coats[n],1.2211557087753448e-05
determinate[j],1.2209231938631186e-05
whip[v],1.2209164566018083e-05
misrepresent[v],1.2208931873949371e-05
mardyke[n],1.2208744636522472e-05
forty-five[c],1.2207374618881006e-05
cracow[n],1.2207339998531652e-05
saving[n],1.2207180646265997e-05
gusto[n],1.22050171340258e-05
unspeakable[j],1.2204552861247848e-05
robber[n],1.2202452885275474e-05
meritis[n],1.220121107278497e-05
theure[n],1.219995531147195e-05
measur[j],1.2199611850974325e-05
hommage[n],1.219725202747023e-05
goods[n],1.2196685448469216e-05
depot[n],1.219663195601652e-05
reel[v],1.2195812562667626e-05
rodolph[n],1.2194787322506087e-05
fawn[n],1.2194331465084193e-05
engraved[j],1.2192563403231793e-05
over-ambitious[j],1.2192192210486212e-05
warden[n],1.2191870509956219e-05
murderous[j],1.2186801670801733e-05
double-reed[n],1.2186180330841912e-05
lucille[n],1.2185914023042291e-05
embonpoint[n],1.2185356194797903e-05
malten[n],1.2185282904143579e-05
two-fold[j],1.2183356382820786e-05
fold[n],1.2183284240907848e-05
aspirate[j],1.2183154877764351e-05
christi[n],1.2182966004730246e-05
commonest[j],1.2182427942696206e-05
lopez[n],1.2182330276285074e-05
beauteous[j],1.2181617145471819e-05
holiness[n],1.2181257754773858e-05
divisible[j],1.2178615860690293e-05
copious[j],1.2178227441851205e-05
half-way[n],1.2175367579955563e-05
hasty[j],1.2172808885355896e-05
burgomaster[n],1.2172727466431694e-05
funny[j],1.2172367310578762e-05
forge[v],1.2172213370053208e-05
mutilate[v],1.2169552875986678e-05
unrivalled[j],1.2168858468258314e-05
inert[j],1.2168245768076888e-05
cleanse[v],1.2167137129021663e-05
broadhouse[n],1.216664314014391e-05
queant[j],1.2166341573018644e-05
inspirer[n],1.2166200955630722e-05
keglevics[n],1.2165952745593107e-05
censure[n],1.2165706395172277e-05
pascha[n],1.2160970047954264e-05
progenitor[n],1.2157829561653905e-05
creta[n],1.215709129477306e-05
kings[n],1.215666889533098e-05
illustravit[n],1.215496487615361e-05
expo[n],1.2153195785082921e-05
embarrassed[j],1.2153094523755472e-05
syntonic[j],1.215189749488672e-05
flanges[n],1.215189749488672e-05
extemporaneous[j],1.2149758948739497e-05
duple[j],1.2149626067897915e-05
bleeding[n],1.214841710685549e-05
roswitha[n],1.2147853561342498e-05
stillman[n],1.214625673651826e-05
pickering[n],1.2146139116583266e-05
tippecanoe[n],1.2145065535440252e-05
xxxiii[n],1.2142195911957091e-05
prosperous[n],1.214102128893565e-05
apply[r],1.2139682487441395e-05
staid[j],1.213780826502113e-05
ludvig[n],1.2136986953229653e-05
larnyx[n],1.2135857150596913e-05
mild[n],1.2135683918220201e-05
characteristically[r],1.2134777292172184e-05
instrumented[j],1.2133849948970147e-05
unerringly[r],1.213357610969112e-05
portentous[j],1.213113770690078e-05
scribner[n],1.2130855824048291e-05
basel[n],1.213082960144072e-05
sainton-dolby[n],1.2128136817798163e-05
install[v],1.2125565108301477e-05
mephisto[n],1.2124730195588849e-05
stew[n],1.2124561727176558e-05
dysart[n],1.2121476577820505e-05
commence[n],1.2119777370801808e-05
baseball[n],1.2119159023450424e-05
saxe-weimar[n],1.2117979026473221e-05
cessole[n],1.2117875872087738e-05
sahla[n],1.2117875872087738e-05
prume[n],1.2117875872087738e-05
immeasurable[j],1.2117548856518537e-05
traditional[n],1.2116722499247035e-05
teacake[n],1.2116722499247035e-05
annotation[n],1.2116226957905347e-05
owen[n],1.2115340466517067e-05
pawn[n],1.2115066709523542e-05
second-hand[j],1.2113314085089941e-05
ever-increasing[j],1.2112229510655916e-05
candidateship[n],1.2111814400580752e-05
verini[n],1.2111590293004372e-05
accents[n],1.2111100016682363e-05
uproar[n],1.210967652852736e-05
provincial[j],1.2109632029858322e-05
transcription[n],1.210960954423878e-05
faster[n],1.2108473454683555e-05
dissection[n],1.210832199054513e-05
self-imposed[j],1.2108188827403185e-05
funereal[j],1.2107176363695921e-05
spider[n],1.2107083252036147e-05
nice[n],1.210698401725356e-05
jacobsen[n],1.2105964755803613e-05
krishna[n],1.210544800392426e-05
dance-form[n],1.2103372701692937e-05
cautious[j],1.2102085004155675e-05
riley[n],1.2101835841325044e-05
lightie[n],1.2098234440962195e-05
jusquin[n],1.2098234440962195e-05
pardonez[n],1.2098234440962195e-05
paltery[n],1.2098234440962195e-05
moser[n],1.2098164433836532e-05
fluctuation[n],1.2094883275881094e-05
bruno[n],1.2094385136986305e-05
a-lone[n],1.2094135626407926e-05
importunity[n],1.2091380022898703e-05
beforementioned[j],1.2089099255522296e-05
endanger[v],1.2087865212835884e-05
drear[n],1.2087438802021745e-05
martens[n],1.2085984450204392e-05
embellishments[n],1.2084696269961329e-05
wantage[n],1.2082703393640993e-05
maouchah[n],1.2081676455536429e-05
espagne[n],1.2081662545046471e-05
throng[v],1.208040507165575e-05
entrance[v],1.2079585209363574e-05
lynn[n],1.2074914163111844e-05
off-hand[j],1.207475461626571e-05
schroeder[n],1.2074663043040689e-05
xxxix[n],1.2072332734792358e-05
ilia[n],1.2071158621475582e-05
unskilfulness[n],1.2071067089761743e-05
vincenzo[n],1.2070712793709996e-05
excommunication[n],1.2069648865416801e-05
henceforth[r],1.2069318796699413e-05
wola[n],1.2065503916673104e-05
servile[j],1.2064695751170865e-05
meadow[n],1.2064245124594215e-05
charmer[n],1.2063769235297848e-05
ascham[n],1.2061392123711997e-05
avenue[n],1.2060939541185532e-05
disciples[n],1.2059041330780538e-05
sculp[n],1.2057241963506341e-05
myrthen[n],1.205665069858904e-05
cave[n],1.2054325616806525e-05
bult[n],1.2053997960591412e-05
reverberate[v],1.204926928798938e-05
mounsey[n],1.2048310814864647e-05
maîtres[n],1.20479018250122e-05
short-breathed[j],1.204784595707464e-05
falsify[v],1.2044700199302477e-05
multiplex[j],1.2042848203640697e-05
manufacture[v],1.2042238081854598e-05
mattie[n],1.2041368677708836e-05
e-text[j],1.2040276977122842e-05
moline[n],1.2039863843188126e-05
heavenward[n],1.2039711567972262e-05
reste[v],1.203968974238945e-05
insignia[n],1.203950441348157e-05
e-don[n],1.203700318449298e-05
ya-a[n],1.203700318449298e-05
sandeau[n],1.203697226597671e-05
cup-shaped[j],1.2033614725638826e-05
engraving[n],1.2033285404280204e-05
barnaby[n],1.2033049109137024e-05
gills[n],1.2032822554960174e-05
surpriz[n],1.2032588479622413e-05
music-critic[j],1.2032232868659017e-05
c-sharp[j],1.2032232868659017e-05
sammett[n],1.2032232868659017e-05
ivth[n],1.2032081859147178e-05
headway[n],1.2031766481910655e-05
carson[n],1.2030343673762974e-05
rosalind[n],1.2029189678293447e-05
leipziger[n],1.2028423958565148e-05
mail[v],1.20266832442713e-05
obsolete[j],1.2024530175652868e-05
even[v],1.2022399069251224e-05
trim[v],1.201850053276012e-05
jakob[n],1.2018118281816552e-05
counter[r],1.2014910140578124e-05
three-act[j],1.2012870255456175e-05
disjointed[j],1.2011889375565658e-05
innerer[n],1.2011808967521317e-05
unmuted[j],1.2011494631287606e-05
wail[n],1.2011065865631748e-05
hard[n],1.2010974502676019e-05
teschner[n],1.200997129216346e-05
seven-beat[j],1.2008243191112092e-05
acrobatic[j],1.2008105582177295e-05
chee[n],1.200642464644851e-05
l'au[f],1.2004812204553878e-05
prophesy[v],1.200462016035694e-05
contemner[n],1.2004439986183015e-05
coffee-house[n],1.2004374688547244e-05
high-class[j],1.2003414590700092e-05
whosoever[n],1.2003376647920979e-05
snatch[n],1.2002589438690407e-05
alphonse[n],1.2002331555404774e-05
simplification[n],1.200113210546587e-05
meager[j],1.2000960532694709e-05
keyed[j],1.2000764513861462e-05
scrap[n],1.1999989831678878e-05
whene'er[v],1.1998057939762545e-05
xviii[c],1.1996960084242932e-05
vobis[n],1.1996762401623011e-05
semble[j],1.1996168469957668e-05
anni[n],1.199489133634681e-05
gerbert[n],1.1993947394246284e-05
shanty[v],1.1993640958611758e-05
pischna[n],1.199203881622414e-05
janey[n],1.1991883765668229e-05
saar[n],1.1989941404270253e-05
rain-bow[n],1.1989801910212467e-05
bane[n],1.198902814493548e-05
comforting[j],1.1988565761344917e-05
wrinkled[j],1.198856468117391e-05
alternative[j],1.1987954066817715e-05
cassino[n],1.1987735987090778e-05
benevolence[n],1.1986625561925414e-05
enviable[j],1.1986522730549733e-05
charlatanry[n],1.1985403434229465e-05
required[j],1.1984038043383018e-05
diffraction[n],1.1982611949042995e-05
pourra[n],1.1982611949042995e-05
trompette[n],1.1982183155674158e-05
lily[n],1.1981976294630164e-05
köchel[n],1.1981803456785012e-05
averse[j],1.1981749763038827e-05
pittsburg[n],1.1981378448128998e-05
bewildering[j],1.1980371340593426e-05
sinding[n],1.1977559314727944e-05
gauze[n],1.1977285784189171e-05
selden[n],1.1976651257162668e-05
demar[n],1.1975937311695312e-05
unimpaired[j],1.1975844926516051e-05
tetterby[n],1.1975666681895016e-05
soul-subduing[j],1.1975084261339018e-05
brat[n],1.1974603706667928e-05
consume[v],1.1974333938081168e-05
card[n],1.197413493079666e-05
craftsman[n],1.1972572670146826e-05
breed[n],1.1972386270649326e-05
sabilla[n],1.1971857095379719e-05
infect[v],1.1971573507885114e-05
whoa[n],1.1970507849118802e-05
imminent[j],1.196867805014694e-05
tomaschek[n],1.1966933501713655e-05
meissen[n],1.1966161354846429e-05
seminary[j],1.196466850730663e-05
obliquely[r],1.1964341028236662e-05
halm[n],1.1964155984075668e-05
consummation[n],1.1962272667251862e-05
cheerily[r],1.1962251787871995e-05
slip[v],1.1961458132252943e-05
unimportance[n],1.195895319323279e-05
over-elaboration[n],1.1958421356645514e-05
intoxicating[j],1.1957837290725613e-05
creole[n],1.1957372043598465e-05
opera[v],1.1957329479765991e-05
confirmation[n],1.1957200199715913e-05
pèse[f],1.1957109881612323e-05
restful[j],1.1956807957536782e-05
vested[j],1.195645591696608e-05
altitude[n],1.1951658571381495e-05
testamentary[j],1.1951150421358843e-05
asthma[n],1.1950059839482977e-05
almamon[n],1.1949858232555112e-05
breviary[j],1.1949372233863821e-05
counter-suggestion[n],1.1949372233863821e-05
air-column[j],1.1949244306929705e-05
dissociable[j],1.1945068469944451e-05
rhythme[n],1.1945068469944451e-05
flavour[n],1.194201811548154e-05
co-ordinate[v],1.1940892549865052e-05
chasse[n],1.1939859284725841e-05
stanislas[n],1.19393313558326e-05
teuton[n],1.1937572796478622e-05
peevish[j],1.1936957835392622e-05
boléro[n],1.1936360798258719e-05
scheidt[n],1.1935984634651818e-05
adeline[n],1.193569176553951e-05
monumental[j],1.1934747210369636e-05
ravishingly[r],1.193459662255993e-05
dedie[v],1.19342374370995e-05
jamais[n],1.1933901546682208e-05
fiend[n],1.1933144320548026e-05
hankey[n],1.1932331216489513e-05
carrying-power[n],1.1932186554968947e-05
accordion[n],1.193159085794374e-05
reformed[n],1.1931290203188814e-05
idealist[n],1.1930026548088703e-05
fervently[r],1.1929755965366429e-05
impersonal[j],1.1929476239815105e-05
developments[n],1.192925213821236e-05
euphorion[n],1.192925213821236e-05
brightly[r],1.192711814903534e-05
vicar[n],1.192657529528105e-05
machine-made[j],1.1923973165030664e-05
hobby[n],1.1923857470280607e-05
marthe[n],1.1923254393641368e-05
societat[n],1.1918459449006106e-05
squeak[n],1.1916079186232953e-05
chill[n],1.191583304914163e-05
epistle[n],1.1913950381442334e-05
congest[v],1.1912310748807226e-05
stadt[n],1.1911888119810534e-05
convulsive[j],1.1911027513119804e-05
decry[v],1.1909478321019634e-05
settlement[n],1.1908680269333662e-05
laudamus[n],1.1907723705137721e-05
writhe[v],1.1906738180426744e-05
martial[n],1.1904167356438086e-05
all-controlling[j],1.190307671634386e-05
weasel[n],1.1902266300879687e-05
belderbusch[n],1.1902097156219987e-05
investment[n],1.1901917833320883e-05
mad-man[n],1.1901581974201576e-05
rush[n],1.1900896475467141e-05
ironical[j],1.1897921271283066e-05
grolle[n],1.189702077278631e-05
beloved[n],1.1895716649591201e-05
luncheon[n],1.1895696341564063e-05
thisbe[n],1.1895283455043509e-05
sinking[n],1.1895057666754632e-05
irrecoverable[j],1.1894696596777075e-05
pigeon[n],1.1893880950051425e-05
cohesion[n],1.1893773950515627e-05
abide[v],1.1892575658565821e-05
comte[n],1.1892133481676432e-05
undiplomatic[j],1.189011144947513e-05
cesario[n],1.1888970035950777e-05
overload[v],1.1888957281212213e-05
rovelli[n],1.1888788189039064e-05
ornate[j],1.1888586538217605e-05
friendliness[n],1.1887256896536794e-05
calamity[n],1.1886645064153442e-05
print[n],1.1886490849501065e-05
rodney[n],1.1884882142613043e-05
hospitality[n],1.188486066481311e-05
heimweh[n],1.1883097975165264e-05
clat[n],1.1881933946759178e-05
outstrip[v],1.1880617288919344e-05
majestically[r],1.1879795757064817e-05
deliv[n],1.1878850203614737e-05
vannuccini[n],1.1878657877455997e-05
dolores[n],1.1878227469699425e-05
idéal[j],1.1877226463411207e-05
invigorate[v],1.1876002877481884e-05
evangelist[n],1.1875605101579487e-05
dislocation[n],1.1875104378622569e-05
pickt[v],1.187506747398524e-05
reformer[j],1.1874959186599278e-05
scotchland[n],1.1874922899537549e-05
lay-elders[n],1.1874922899537549e-05
vurlong[n],1.1874922899537549e-05
moggey[n],1.1874922899537549e-05
damasene[n],1.1874922899537549e-05
glad-man[n],1.1874922899537549e-05
carroll[n],1.1874476315814654e-05
wager[v],1.1873533986565479e-05
ford[n],1.1870377068999425e-05
chill[v],1.186937078489323e-05
conspire[v],1.1869029024936982e-05
misanthropic[j],1.1868563529244643e-05
stilted[j],1.186807855545642e-05
stair[n],1.1866244126971047e-05
blowing[n],1.1865172146295625e-05
evensong[n],1.1862969081370591e-05
scroll[n],1.186278044417386e-05
acid[n],1.186231977095783e-05
carlos[n],1.1861998162632119e-05
sixty[n],1.1858016573660754e-05
threshold[n],1.1852526783686084e-05
gaun[n],1.185239465829709e-05
briggses[n],1.1851578147046912e-05
panormo[n],1.1851578147046912e-05
sweeten[v],1.1851500789280305e-05
cynicism[n],1.185094906341254e-05
commanding[j],1.1849811338346846e-05
corrupt[v],1.1849619593251642e-05
liberally[r],1.1847549083085798e-05
physiologische[n],1.184733410997497e-05
croon[v],1.1846656689289899e-05
wardle[n],1.1846307096327392e-05
bound[v],1.1845886824254654e-05
heedless[j],1.1845751568788117e-05
interim[n],1.1845355745523557e-05
statesman[n],1.1841844315686675e-05
regarder[n],1.1839043399449602e-05
borromean[j],1.1838871025828234e-05
efficiently[r],1.1838718556956431e-05
snow[v],1.1838665358106546e-05
ruffian[n],1.1838269062566187e-05
propagandist[n],1.1836177755252325e-05
glacier[n],1.1836070143603206e-05
saraband[n],1.1834878508811521e-05
shakes[f],1.1833612773461587e-05
alcohol[n],1.1831163077215888e-05
swifter[j],1.1830884434983186e-05
cobb[n],1.183086322854148e-05
swede[n],1.1830755583017505e-05
glazounow[n],1.183064023474387e-05
censure[v],1.1829877118342926e-05
secured[j],1.1828762460654776e-05
unpremeditated[j],1.1828705303990358e-05
o'farrell[n],1.1827688185981695e-05
prosperous[j],1.1827609078244694e-05
fret[n],1.1826851327350017e-05
sabots[n],1.1822562805934985e-05
commettant[n],1.1820990856668852e-05
please[n],1.1820441846100439e-05
muscular[n],1.181954829758189e-05
monopoly[n],1.1818639553690075e-05
mornin[n],1.181825983727208e-05
consist[n],1.1818113320222834e-05
kitchen[n],1.181648497312507e-05
symphony-cantata[n],1.181558455355886e-05
regnault[n],1.1815248161313445e-05
thoroughfare[n],1.1815243277490647e-05
rattlesnake[n],1.181445043820699e-05
indien[n],1.181397178772368e-05
micah[n],1.1812146961477514e-05
never[n],1.18118146753088e-05
doppelgänger[n],1.1811549332798655e-05
obstinately[r],1.1809116026205115e-05
nostrils[n],1.1808435635497939e-05
freischutz[n],1.1807667441623357e-05
astarte[n],1.1806279110701966e-05
mournfully[r],1.180568331164142e-05
pest[v],1.1805645998890167e-05
sub-division[n],1.1805130231294496e-05
auto-laryngoscopy[j],1.1804219260008317e-05
ingo[v],1.1803915022805659e-05
lago[n],1.1803870597014422e-05
dominion[n],1.1803280074105633e-05
disagree[v],1.1801616679085051e-05
radiation[n],1.1800165148298137e-05
filtsch[n],1.1799038445736039e-05
emancipator[n],1.179876064143329e-05
repugnance[n],1.1798116169847352e-05
slyly[r],1.1797335523922326e-05
precarious[j],1.1796716641577571e-05
mouth-organ[n],1.1796180149671472e-05
ta-t[j],1.1795902636167704e-05
maniple[n],1.179561571340062e-05
gargoyle-like[j],1.1795172285338485e-05
fait[n],1.179280954254603e-05
arrillaga[n],1.179135491330015e-05
chérie[n],1.1790820948660337e-05
brighter[n],1.1789308427649613e-05
bifurcated[j],1.1789198654658675e-05
valerie[n],1.1788588282990055e-05
oft-uttered[j],1.17870123670478e-05
costly[j],1.1785250663243278e-05
unnoticed[j],1.1785205371408276e-05
oratorian[n],1.1784674133099469e-05
niedermeuer[n],1.1784668378894127e-05
sélika[n],1.1784668378894127e-05
deter[v],1.1784463753824258e-05
surcharge[n],1.1784455561760952e-05
happening[n],1.1784213844186044e-05
haffner[n],1.1783877867903696e-05
banter[n],1.1781756562216985e-05
straighten[v],1.1781278616404402e-05
smoke[n],1.178053169437063e-05
software[n],1.1780394489727413e-05
freight[v],1.1780133606120146e-05
finances[n],1.177794552316229e-05
ottium[n],1.1777361013664036e-05
abduci[f],1.1777361013664036e-05
shred[n],1.177688550163532e-05
decently[r],1.1775634274415792e-05
fulsome[j],1.1773919274873421e-05
mittheilungen[n],1.1773353687941094e-05
timidly[r],1.1773273159143487e-05
yankee[j],1.1773215714593456e-05
drogher[n],1.1772701165588071e-05
grousing[n],1.1772701165588071e-05
effectual[j],1.177107076573277e-05
shelf[n],1.1769766456869012e-05
deep-sea[j],1.1769668316449072e-05
vatican[n],1.1769545316786929e-05
kunstler[n],1.1764227969079223e-05
outcry[n],1.1763369935284475e-05
purl[n],1.1761605699109417e-05
troil[n],1.1761318037041489e-05
daemonic[j],1.176072031173988e-05
pianistic[n],1.1760464261049974e-05
grob[n],1.1759645650004168e-05
estelle[n],1.1758144078672248e-05
asunder[n],1.1757363665212284e-05
mediation[n],1.175726822707094e-05
arcadians[n],1.1756220163152873e-05
gesundheitslehre[j],1.1755100262728697e-05
forward-tone[j],1.1755100262728697e-05
voice-placing[j],1.1755100262728697e-05
post-day[j],1.1753278082495452e-05
mathew[n],1.1751425623675818e-05
rebound[v],1.1750579984123415e-05
crudely[r],1.1748932093472984e-05
urbain[n],1.1748515779141134e-05
festing[n],1.1748460237750408e-05
outdo[v],1.1748302235429383e-05
dogie[n],1.1748124775198893e-05
onward[n],1.1747351016719697e-05
songe[n],1.1746636931079158e-05
tarry[n],1.1744492260025448e-05
schillingsfurst[n],1.1741430993406786e-05
ehnn[n],1.1741430993406786e-05
joukowski[n],1.1741430993406786e-05
unison[j],1.173869191428369e-05
ghostly[j],1.1737890604072714e-05
toleration[n],1.1737455312019295e-05
apoller[n],1.1737427760463926e-05
chuckster[n],1.1737427760463926e-05
cliff[n],1.173734088449368e-05
discontinue[v],1.1736809264809303e-05
exigency[n],1.1736498694600576e-05
aspiring[j],1.1736117909016598e-05
mercury[n],1.1734645698129552e-05
recluse[n],1.1734631835142896e-05
witticism[n],1.1734550627410658e-05
advertisement[n],1.1734023779009233e-05
drape[n],1.1733149119763872e-05
shroud[n],1.1732460415441641e-05
equilibrium[n],1.1732207116179032e-05
betters[n],1.1731494760112286e-05
lahoussaye[n],1.1730683397775282e-05
exalted[n],1.1730168617718737e-05
dotted-quarter[n],1.1729240975680815e-05
whereto[v],1.1728526176073502e-05
bart[n],1.1728178975268989e-05
avail[v],1.172752905840138e-05
ilma[n],1.1726977120724123e-05
sight-reading[n],1.1725694579497237e-05
gettysburg[n],1.1725479182689454e-05
kimmins[n],1.1721926401577131e-05
facet[n],1.1721271100736481e-05
charms[n],1.1720711525628753e-05
tendre[n],1.1719355112454646e-05
collate[v],1.1719134536647082e-05
succentor[n],1.1717923758253218e-05
polluti[n],1.1717245273051445e-05
link[v],1.1715730717075597e-05
thicken[v],1.1715691105020817e-05
democracy[n],1.1712866555560372e-05
claveçin[n],1.171156663007308e-05
synonymous[j],1.1711490873793839e-05
dénouement[n],1.1709992298999062e-05
reshape[v],1.170765833258962e-05
fagotto[n],1.1705973487721932e-05
medieval[j],1.1705818104299656e-05
permis[f],1.1704743990352303e-05
misgiving[n],1.1704501691437295e-05
counter-melody[n],1.1700210745055347e-05
metamorphosis[n],1.1699593840797682e-05
rejuvenation[n],1.1697631043125083e-05
pedestal[n],1.1696202920592892e-05
moralize[v],1.169536602095608e-05
despondency[n],1.1695135625116605e-05
lanier[n],1.1694541555455514e-05
disincline[v],1.1693155566227107e-05
collar-bone[j],1.1692444997085046e-05
funebre[n],1.1691460169702652e-05
tremend[n],1.1690833115076953e-05
avowed[j],1.1690650341183399e-05
devour[v],1.1689115656396914e-05
andrea[n],1.168844413575355e-05
voyageur[n],1.168776412761357e-05
submerge[v],1.1685234745134627e-05
schauroth[n],1.1683890009261388e-05
poorer[j],1.1681948760439487e-05
argyll[n],1.168139167392854e-05
nich[j],1.1681076727036207e-05
coussemaker[n],1.1680309601397513e-05
checking[n],1.1679910030517114e-05
idealization[n],1.1679135608633433e-05
dennée[n],1.1676314768863499e-05
damasus[n],1.1675962430853435e-05
venetian[n],1.1674437220986453e-05
bullies[n],1.167415754268206e-05
compos[n],1.1672177857303522e-05
epithet[n],1.1670855822232367e-05
self-confidence[n],1.1670591852051126e-05
dryden[n],1.1665662413057414e-05
tone-creation[n],1.166477603134961e-05
butcher[n],1.1664738665478893e-05
bowls[n],1.1661932196161162e-05
firework[n],1.1660456495569654e-05
amalgamate[v],1.1658956741731354e-05
idyllic[j],1.1658294690181768e-05
solar[j],1.165770982191522e-05
final[n],1.1656591801959402e-05
persecution[n],1.1656350974682732e-05
beckon[v],1.1656289969604871e-05
whit[n],1.1655394005124767e-05
immutable[j],1.1653629514720916e-05
hollander[n],1.1653546709330447e-05
lens[n],1.1653539119856263e-05
feramors[n],1.1653247320793314e-05
titian[n],1.1651855194196884e-05
reflexive[j],1.1646451142203854e-05
boundlessness[n],1.1646451142203854e-05
vassar[n],1.1644624284723272e-05
regula[n],1.1644465499134006e-05
schoolgirl[n],1.1644386925665033e-05
jee-o[j],1.1644081819050476e-05
fortisissimo[n],1.1644081819050476e-05
ree-to[j],1.1644081819050476e-05
leggierissimo[n],1.1644081819050476e-05
martellando[n],1.1644081819050476e-05
pe-oo[n],1.1644081819050476e-05
fah-chee[n],1.1644081819050476e-05
two-four[j],1.1644081819050476e-05
so-prah[n],1.1644081819050476e-05
vee-vah[n],1.1644081819050476e-05
melinconia[n],1.1644081819050476e-05
ahn-dahn[n],1.1644081819050476e-05
septolet[n],1.1644081819050476e-05
ot-tah[n],1.1644081819050476e-05
jew-sto[j],1.1644081819050476e-05
gros-seh[j],1.1644081819050476e-05
roo-bah[n],1.1644081819050476e-05
pianisissimo[n],1.1644081819050476e-05
key-feeling[j],1.1644081819050476e-05
foo-o[n],1.1644081819050476e-05
quah-see[j],1.1644081819050476e-05
affrettando[j],1.1644081819050476e-05
affretando[f],1.1644081819050476e-05
marcatissimo[n],1.1644081819050476e-05
meter-signature[n],1.1644081819050476e-05
bee-to[j],1.1644081819050476e-05
measure-sign[j],1.1644081819050476e-05
tempo-term[n],1.1644081819050476e-05
visalia[n],1.1643867863267645e-05
allgemeiner[n],1.1643627113585655e-05
inflamed[j],1.164360364542666e-05
vogrich[n],1.1641980648514005e-05
trautmannsdorf[n],1.1640005270712791e-05
pyramus[n],1.1638393434581878e-05
self-respect[n],1.1636170001843318e-05
exemplification[n],1.1635447824844317e-05
earthliness[n],1.1634985996943313e-05
persuasive[j],1.1634782798101646e-05
violist[n],1.1633480205926896e-05
folk-lore[n],1.1632503642619293e-05
anomaly[n],1.1632155682437292e-05
dressmaker[n],1.1631400917168739e-05
dynasty[n],1.1631288833726914e-05
antoninus[n],1.1629827007742137e-05
vitally[r],1.1629125810244125e-05
heart-cheering[j],1.162811383024709e-05
dissatisfied[j],1.1626113249674118e-05
melodia[n],1.1625407135154843e-05
cloying[j],1.1625141944447783e-05
crux[n],1.1623010475369762e-05
transcribe[v],1.1622688842899084e-05
swabber[n],1.1622624685770104e-05
box-office[n],1.1621931480164517e-05
carpani[n],1.1621216526680128e-05
fields[n],1.1619925418310847e-05
pseudonym[n],1.1619301519474377e-05
sift[v],1.1617744004100186e-05
oftenest[j],1.1616865577557086e-05
heart[v],1.1615483588755449e-05
durham[n],1.161381173898385e-05
mischief[n],1.1613424709827666e-05
scriabine[n],1.1613187971334416e-05
sombreness[n],1.1610747773696712e-05
bore[v],1.1610607576574327e-05
würzburg[n],1.1609205751792059e-05
jacquin[n],1.1608637264784043e-05
harbor[v],1.1606133200438532e-05
jelowicki[n],1.1605380901077711e-05
fellow-man[n],1.1604170274120215e-05
heating[n],1.1603955127049051e-05
mabillon[n],1.1603182570824771e-05
burmeister[n],1.1603033865689074e-05
interminable[j],1.1602294084536569e-05
ancestors[n],1.1598770481755241e-05
eckermann[n],1.1598721047619522e-05
mano[n],1.159760028774359e-05
blondel[n],1.1595677576734681e-05
acclaim[v],1.1595360827614042e-05
rhythms[n],1.1595142563679617e-05
manon[n],1.1595118639744155e-05
conformity[n],1.1594929427273088e-05
navvy[n],1.1593895106128196e-05
händelian[j],1.1593632544167663e-05
saziati[n],1.158829055185438e-05
harp-figure[n],1.158829055185438e-05
d'esaminar[n],1.158829055185438e-05
martin-baritone[n],1.158829055185438e-05
luttuoso[n],1.158829055185438e-05
martin-tenor[n],1.158829055185438e-05
light-tenor[j],1.158829055185438e-05
franck-marie[n],1.158829055185438e-05
uccise[j],1.158829055185438e-05
protégerez[n],1.158829055185438e-05
